"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"12/04/2019","23,199.5","23,200.5","23,200.5","23,194.5","0.01%"
"15/04/2019","23,199.5","23,199.5","23,199.5","23,199.5","0.00%"
"16/04/2019","23,199.5","23,199.5","23,204.5","23,195.5","0.00%"
"17/04/2019","23,198.5","23,196.5","23,200.5","23,195.5","-0.00%"
"18/04/2019","23,203.5","23,203.5","23,203.5","23,198.5","0.02%"
"19/04/2019","23,212.5","23,212.5","23,213.5","23,202.5","0.04%"
"22/04/2019","23,219.0","23,206.0","23,219.0","23,206.0","0.03%"
"23/04/2019","23,217.5","23,215.5","23,227.5","23,215.5","-0.01%"
"24/04/2019","23,216.5","23,221.5","23,226.5","23,211.5","-0.00%"
"25/04/2019","23,220.0","23,225.0","23,273.0","23,220.0","0.02%"
"26/04/2019","23,290.0","23,223.0","23,292.0","23,223.0","0.30%"
"29/04/2019","23,290.0","23,290.0","23,290.0","23,290.0","0.00%"
"30/04/2019","23,290.0","23,290.0","23,290.0","23,290.0","0.00%"
"01/05/2019","23,290.0","23,290.0","23,290.0","23,290.0","0.00%"
"02/05/2019","23,270.0","23,270.0","23,272.0","23,260.0","-0.09%"
"03/05/2019","23,252.5","23,257.5","23,268.5","23,252.5","-0.08%"
"06/05/2019","23,281.5","23,261.5","23,301.5","23,261.5","0.12%"
"07/05/2019","23,295.0","23,295.0","23,349.0","23,295.0","0.06%"
"08/05/2019","23,367.5","23,292.5","23,393.5","23,292.5","0.31%"
"09/05/2019","23,400.0","23,370.0","23,420.0","23,370.0","0.14%"
"10/05/2019","23,347.5","23,392.5","23,392.5","23,342.5","-0.22%"
"13/05/2019","23,329.0","23,304.0","23,354.0","23,304.0","-0.08%"
"14/05/2019","23,380.0","23,370.0","23,380.0","23,350.0","0.22%"
"15/05/2019","23,325.0","23,355.0","23,381.0","23,320.0","-0.24%"
"16/05/2019","23,310.0","23,310.0","23,312.0","23,285.0","-0.06%"
"17/05/2019","23,392.0","23,334.0","23,404.0","23,334.0","0.35%"
"20/05/2019","23,407.5","23,407.5","23,432.5","23,387.5","0.07%"
"21/05/2019","23,391.5","23,401.5","23,401.5","23,376.5","-0.07%"
"22/05/2019","23,375.0","23,405.0","23,405.0","23,375.0","-0.07%"
"23/05/2019","23,389.0","23,388.0","23,389.0","23,371.0","0.06%"
"24/05/2019","23,390.0","23,400.0","23,407.0","23,380.0","0.00%"
"27/05/2019","23,388.0","23,397.0","23,397.0","23,382.0","-0.01%"
"28/05/2019","23,394.0","23,397.0","23,400.0","23,382.0","0.03%"
"29/05/2019","23,407.0","23,396.0","23,413.0","23,391.0","0.06%"
"30/05/2019","23,420.0","23,405.0","23,425.0","23,405.0","0.06%"
"31/05/2019","23,412.5","23,420.5","23,420.5","23,410.5","-0.03%"
"03/06/2019","23,394.5","23,415.5","23,419.5","23,390.5","-0.08%"
"04/06/2019","23,400.0","23,400.0","23,410.0","23,395.0","0.02%"
"05/06/2019","23,413.0","23,405.0","23,416.0","23,405.0","0.06%"
"06/06/2019","23,403.0","23,407.0","23,419.0","23,391.0","-0.04%"
"07/06/2019","23,396.0","23,405.0","23,406.0","23,387.0","-0.03%"
"10/06/2019","23,365.0","23,397.0","23,423.0","23,359.0","-0.13%"
"11/06/2019","23,340.0","23,363.0","23,363.0","23,340.0","-0.11%"
"12/06/2019","23,320.0","23,335.0","23,350.0","23,320.0","-0.09%"
"13/06/2019","23,320.0","23,355.0","23,355.0","23,319.0","0.00%"
"14/06/2019","23,335.0","23,330.0","23,335.0","23,315.0","0.06%"
"17/06/2019","23,350.0","23,328.0","23,355.0","23,328.0","0.06%"
"18/06/2019","23,336.0","23,331.0","23,349.0","23,321.0","-0.06%"
"19/06/2019","23,316.5","23,330.5","23,331.5","23,296.5","-0.08%"
"20/06/2019","23,300.0","23,305.0","23,315.0","23,295.0","-0.07%"
"21/06/2019","23,290.0","23,300.0","23,305.0","23,290.0","-0.04%"
"24/06/2019","23,291.0","23,295.0","23,305.0","23,285.0","0.00%"
"25/06/2019","23,297.0","23,291.0","23,306.0","23,285.0","0.03%"
"26/06/2019","23,305.0","23,305.0","23,325.0","23,292.0","0.03%"
"27/06/2019","23,315.0","23,305.0","23,335.0","23,305.0","0.04%"
"28/06/2019","23,305.0","23,305.0","23,323.0","23,280.0","-0.04%"
"01/07/2019","23,260.0","23,325.0","23,325.0","23,250.0","-0.19%"
"02/07/2019","23,240.0","23,270.0","23,270.0","23,235.0","-0.09%"
"03/07/2019","23,250.0","23,225.0","23,250.0","23,225.0","0.04%"
"04/07/2019","23,250.0","23,248.0","23,259.0","23,224.0","0.00%"
"05/07/2019","23,237.5","23,249.5","23,249.5","23,236.5","-0.05%"
"08/07/2019","23,246.5","23,240.5","23,251.5","23,235.5","0.04%"
"09/07/2019","23,230.0","23,260.0","23,260.0","23,230.0","-0.07%"
"10/07/2019","23,220.0","23,225.0","23,250.0","23,220.0","-0.04%"
"11/07/2019","23,202.5","23,202.5","23,227.5","23,197.5","-0.08%"
"12/07/2019","23,205.0","23,195.0","23,205.0","23,195.0","0.01%"
"15/07/2019","23,201.5","23,199.5","23,204.5","23,182.5","-0.02%"
"16/07/2019","23,201.0","23,191.0","23,201.0","23,191.0","-0.00%"
"17/07/2019","23,202.5","23,182.5","23,205.5","23,182.5","0.01%"
"18/07/2019","23,216.0","23,216.0","23,222.0","23,202.0","0.06%"
"19/07/2019","23,247.0","23,244.0","23,249.0","23,202.0","0.13%"
"22/07/2019","23,212.0","23,215.0","23,243.0","23,210.0","-0.15%"
"23/07/2019","23,210.0","23,241.0","23,243.0","23,206.0","-0.01%"
"24/07/2019","23,210.0","23,221.0","23,224.0","23,210.0","0.00%"
"25/07/2019","23,210.0","23,207.0","23,212.0","23,201.0","0.00%"
"26/07/2019","23,211.5","23,213.5","23,221.5","23,206.5","0.01%"
"29/07/2019","23,210.0","23,215.0","23,220.0","23,210.0","-0.01%"
"30/07/2019","23,205.0","23,205.0","23,217.0","23,204.0","-0.02%"
"31/07/2019","23,232.5","23,202.5","23,232.5","23,199.5","0.12%"
"01/08/2019","23,205.0","23,205.0","23,225.0","23,203.0","-0.12%"
"02/08/2019","23,220.0","23,220.0","23,237.0","23,205.0","0.06%"
"05/08/2019","23,269.0","23,230.0","23,277.0","23,216.0","0.21%"
"06/08/2019","23,255.0","23,265.0","23,290.0","23,253.0","-0.06%"
"07/08/2019","23,216.0","23,215.0","23,264.0","23,211.0","-0.17%"
"08/08/2019","23,225.0","23,220.0","23,245.0","23,210.0","0.04%"
"09/08/2019","23,205.0","23,204.0","23,211.0","23,198.0","-0.09%"
"12/08/2019","23,198.5","23,201.5","23,215.5","23,196.5","-0.03%"
"13/08/2019","23,206.5","23,203.5","23,207.5","23,199.5","0.03%"
"14/08/2019","23,205.0","23,205.0","23,215.0","23,203.0","-0.01%"
"15/08/2019","23,209.0","23,209.0","23,209.0","23,201.0","0.02%"
"16/08/2019","23,212.0","23,206.0","23,216.0","23,206.0","0.01%"
"19/08/2019","23,206.0","23,215.0","23,215.0","23,206.0","-0.03%"
"20/08/2019","23,204.0","23,209.0","23,209.0","23,200.0","-0.01%"
"21/08/2019","23,201.5","23,202.5","23,204.5","23,201.5","-0.01%"
"22/08/2019","23,205.0","23,205.0","23,208.0","23,203.0","0.02%"
"23/08/2019","23,199.0","23,201.0","23,206.0","23,195.0","-0.03%"
"26/08/2019","23,199.0","23,216.0","23,216.0","23,196.0","0.00%"
"27/08/2019","23,197.5","23,200.5","23,201.5","23,195.5","-0.01%"
"28/08/2019","23,207.5","23,201.5","23,210.5","23,198.5","0.04%"
"29/08/2019","23,200.0","23,206.0","23,211.0","23,199.0","-0.03%"
"30/08/2019","23,186.0","23,202.0","23,202.0","23,183.0","-0.06%"
"02/09/2019","23,186.0","23,186.0","23,186.0","23,186.0","0.00%"
"03/09/2019","23,199.0","23,186.0","23,202.0","23,186.0","0.06%"
"04/09/2019","23,199.5","23,198.5","23,200.5","23,193.5","0.00%"
"05/09/2019","23,198.5","23,197.5","23,204.5","23,195.5","-0.00%"
"06/09/2019","23,199.0","23,195.0","23,200.0","23,194.0","0.00%"
"09/09/2019","23,201.0","23,196.0","23,202.0","23,196.0","0.01%"
"10/09/2019","23,199.5","23,196.5","23,199.5","23,195.5","-0.01%"
"11/09/2019","23,200.0","23,200.0","23,204.0","23,196.0","0.00%"
"12/09/2019","23,207.5","23,202.5","23,210.5","23,200.5","0.03%"
"13/09/2019","23,207.5","23,216.5","23,220.5","23,205.5","0.00%"
"16/09/2019","23,219.0","23,215.0","23,221.0","23,211.0","0.05%"
"17/09/2019","23,226.5","23,221.5","23,228.5","23,219.5","0.03%"
"18/09/2019","23,211.5","23,217.5","23,227.5","23,209.5","-0.06%"
"19/09/2019","23,212.0","23,208.0","23,226.0","23,206.0","0.00%"
"20/09/2019","23,205.0","23,212.0","23,213.0","23,202.0","-0.03%"
"23/09/2019","23,203.0","23,209.0","23,209.0","23,201.0","-0.01%"
"24/09/2019","23,205.0","23,205.0","23,211.0","23,204.0","0.01%"
"25/09/2019","23,205.0","23,208.0","23,208.0","23,205.0","0.00%"
"26/09/2019","23,201.0","23,204.0","23,204.0","23,199.0","-0.02%"
"27/09/2019","23,205.0","23,205.0","23,206.0","23,204.0","0.02%"
"30/09/2019","23,201.0","23,202.0","23,204.0","23,201.0","-0.02%"
"01/10/2019","23,201.5","23,200.5","23,201.5","23,200.5","0.00%"
"02/10/2019","23,205.0","23,205.0","23,206.0","23,205.0","0.02%"
"03/10/2019","23,201.5","23,201.5","23,203.5","23,201.5","-0.02%"
"04/10/2019","23,201.0","23,201.0","23,205.0","23,201.0","-0.00%"
"07/10/2019","23,201.0","23,202.0","23,205.0","23,201.0","0.00%"
"08/10/2019","23,200.5","23,200.5","23,202.5","23,199.5","-0.00%"
"09/10/2019","23,226.0","23,201.0","23,226.0","23,200.0","0.11%"
"10/10/2019","23,201.0","23,226.0","23,226.0","23,190.0","-0.11%"
"11/10/2019","23,205.0","23,205.0","23,211.0","23,200.0","0.02%"
"14/10/2019","23,205.0","23,205.0","23,206.0","23,203.0","0.00%"
"15/10/2019","23,201.5","23,200.5","23,201.5","23,200.5","-0.02%"
"16/10/2019","23,203.0","23,201.0","23,204.0","23,201.0","0.01%"
"17/10/2019","23,207.0","23,204.0","23,209.0","23,201.0","0.02%"
"18/10/2019","23,204.0","23,202.0","23,208.0","23,202.0","-0.01%"
"21/10/2019","23,207.5","23,203.5","23,208.5","23,202.5","0.02%"
"22/10/2019","23,202.5","23,204.5","23,207.5","23,201.5","-0.02%"
"23/10/2019","23,206.5","23,207.5","23,208.5","23,202.5","0.02%"
"24/10/2019","23,204.0","23,207.0","23,207.0","23,203.0","-0.01%"
"25/10/2019","23,200.5","23,197.5","23,206.5","23,197.5","-0.02%"
"28/10/2019","23,202.0","23,202.0","23,202.0","23,199.0","0.01%"
"29/10/2019","23,203.0","23,202.0","23,206.0","23,198.0","0.00%"
"30/10/2019","23,201.0","23,201.0","23,203.0","23,198.0","-0.01%"
"31/10/2019","23,203.0","23,201.0","23,203.0","23,198.0","0.01%"
"01/11/2019","23,202.0","23,201.0","23,202.0","23,200.0","-0.00%"
"04/11/2019","23,200.0","23,201.0","23,201.0","23,198.0","-0.01%"
"05/11/2019","23,199.5","23,198.5","23,200.5","23,197.5","-0.00%"
"06/11/2019","23,199.5","23,199.5","23,200.5","23,197.5","0.00%"
"07/11/2019","23,199.5","23,197.5","23,200.5","23,197.5","0.00%"
"08/11/2019","23,199.0","23,200.0","23,201.0","23,198.0","-0.00%"
"11/11/2019","23,202.0","23,202.0","23,202.0","23,199.0","0.01%"
"12/11/2019","23,199.5","23,199.5","23,199.5","23,197.5","-0.01%"
"13/11/2019","23,201.5","23,199.5","23,203.5","23,199.5","0.01%"
"14/11/2019","23,201.0","23,200.0","23,203.0","23,200.0","-0.00%"
"15/11/2019","23,205.0","23,201.0","23,206.0","23,201.0","0.02%"
"18/11/2019","23,206.0","23,201.0","23,206.0","23,200.0","0.00%"
"19/11/2019","23,201.5","23,201.5","23,206.5","23,198.5","-0.02%"
"20/11/2019","23,199.5","23,200.5","23,208.5","23,197.5","-0.01%"
"21/11/2019","23,195.0","23,197.0","23,202.0","23,192.0","-0.02%"
"22/11/2019","23,196.0","23,195.0","23,201.0","23,191.0","0.00%"
"25/11/2019","23,199.5","23,197.5","23,203.5","23,197.5","0.02%"
"26/11/2019","23,190.5","23,196.5","23,196.5","23,185.5","-0.04%"
"27/11/2019","23,202.5","23,204.5","23,207.5","23,197.5","0.05%"
"28/11/2019","23,201.5","23,206.5","23,206.5","23,196.5","-0.00%"
"29/11/2019","23,180.0","23,199.0","23,201.0","23,180.0","-0.09%"
"02/12/2019","23,176.5","23,161.5","23,201.5","23,161.5","-0.02%"
"03/12/2019","23,171.0","23,173.0","23,180.0","23,171.0","-0.02%"
"04/12/2019","23,172.5","23,172.5","23,177.5","23,167.5","0.01%"
"05/12/2019","23,168.0","23,171.0","23,181.0","23,166.0","-0.02%"
"06/12/2019","23,177.5","23,177.5","23,207.5","23,167.5","0.04%"
"09/12/2019","23,171.5","23,171.5","23,176.5","23,168.5","-0.03%"
"10/12/2019","23,171.0","23,170.0","23,173.0","23,168.0","-0.00%"
"11/12/2019","23,176.5","23,172.5","23,176.5","23,169.5","0.02%"
"12/12/2019","23,170.0","23,168.0","23,174.0","23,167.0","-0.03%"
"13/12/2019","23,174.0","23,169.0","23,200.0","23,168.0","0.02%"
"16/12/2019","23,177.5","23,168.5","23,177.5","23,168.5","0.02%"
"17/12/2019","23,177.0","23,176.0","23,177.0","23,169.0","-0.00%"
"18/12/2019","23,174.0","23,173.0","23,175.0","23,171.0","-0.01%"
"19/12/2019","23,170.0","23,168.0","23,174.0","23,168.0","-0.02%"
"20/12/2019","23,176.0","23,176.0","23,195.0","23,170.0","0.03%"
"23/12/2019","23,174.5","23,168.5","23,177.5","23,168.5","-0.01%"
"24/12/2019","23,177.5","23,179.5","23,179.5","23,171.5","0.01%"
"25/12/2019","23,174.0","23,168.0","23,177.0","23,168.0","-0.02%"
"26/12/2019","23,175.0","23,168.0","23,176.0","23,168.0","0.00%"
"27/12/2019","23,172.0","23,172.0","23,175.0","23,171.0","-0.01%"
"30/12/2019","23,172.5","23,172.5","23,173.5","23,170.5","0.00%"
"31/12/2019","23,172.5","23,173.5","23,174.5","23,169.5","0.00%"
"01/01/2020","23,172.5","23,172.5","23,172.5","23,172.5","0.00%"
"02/01/2020","23,169.0","23,168.0","23,172.0","23,168.0","-0.02%"
"03/01/2020","23,172.0","23,173.0","23,174.0","23,169.0","0.01%"
"06/01/2020","23,177.0","23,177.0","23,177.0","23,171.0","0.02%"
"07/01/2020","23,176.0","23,171.0","23,179.0","23,171.0","-0.00%"
"08/01/2020","23,176.0","23,178.0","23,178.0","23,174.0","0.00%"
"09/01/2020","23,174.0","23,176.0","23,176.0","23,173.0","-0.01%"
"10/01/2020","23,177.0","23,174.0","23,205.0","23,171.0","0.01%"
"13/01/2020","23,174.0","23,174.0","23,175.0","23,171.0","-0.01%"
"14/01/2020","23,176.0","23,174.0","23,176.0","23,171.0","0.01%"
"15/01/2020","23,175.0","23,175.0","23,180.0","23,175.0","-0.00%"
"16/01/2020","23,172.0","23,168.0","23,176.0","23,168.0","-0.01%"
"17/01/2020","23,174.0","23,173.0","23,175.0","23,167.0","0.01%"
"20/01/2020","23,170.0","23,166.0","23,171.0","23,166.0","-0.02%"
"21/01/2020","23,171.0","23,166.0","23,171.0","23,166.0","0.00%"
"22/01/2020","23,170.5","23,171.5","23,203.5","23,166.5","-0.00%"
"23/01/2020","23,170.5","23,170.5","23,170.5","23,170.5","0.00%"
"24/01/2020","23,170.5","23,170.5","23,170.5","23,170.5","0.00%"
"27/01/2020","23,170.5","23,170.5","23,170.5","23,170.5","0.00%"
"28/01/2020","23,170.5","23,170.5","23,170.5","23,170.5","0.00%"
"29/01/2020","23,170.5","23,170.5","23,170.5","23,170.5","0.00%"
"30/01/2020","23,183.0","23,176.0","23,184.0","23,166.0","0.05%"
"31/01/2020","23,223.0","23,176.0","23,227.0","23,166.0","0.17%"
"03/02/2020","23,260.0","23,260.0","23,286.0","23,225.0","0.16%"
"04/02/2020","23,240.0","23,260.0","23,275.0","23,240.0","-0.09%"
"05/02/2020","23,221.0","23,251.0","23,266.0","23,216.0","-0.08%"
"06/02/2020","23,222.0","23,223.0","23,223.0","23,216.0","0.00%"
"07/02/2020","23,232.5","23,242.5","23,242.5","23,219.5","0.05%"
"10/02/2020","23,261.5","23,253.5","23,263.5","23,203.5","0.12%"
"11/02/2020","23,242.5","23,217.5","23,262.5","23,202.5","-0.08%"
"12/02/2020","23,255.0","23,230.0","23,255.0","23,220.0","0.05%"
"13/02/2020","23,240.0","23,239.0","23,241.0","23,216.0","-0.06%"
"14/02/2020","23,246.0","23,236.0","23,249.0","23,221.0","0.03%"
"17/02/2020","23,229.5","23,242.5","23,248.5","23,221.5","-0.07%"
"18/02/2020","23,243.5","23,224.5","23,244.5","23,224.5","0.06%"
"19/02/2020","23,228.0","23,223.0","23,250.0","23,223.0","-0.07%"
"20/02/2020","23,237.5","23,240.5","23,247.5","23,221.5","0.04%"
"21/02/2020","23,243.5","23,239.5","23,249.5","23,221.5","0.03%"
"24/02/2020","23,248.5","23,246.5","23,252.5","23,236.5","0.02%"
"25/02/2020","23,271.0","23,281.0","23,281.0","23,241.0","0.10%"
"26/02/2020","23,241.0","23,261.0","23,261.0","23,231.0","-0.13%"
"27/02/2020","23,241.5","23,241.5","23,247.5","23,211.5","0.00%"
"28/02/2020","23,241.0","23,239.0","23,242.0","23,226.0","-0.00%"
"02/03/2020","23,241.0","23,239.0","23,243.0","23,221.0","0.00%"
"03/03/2020","23,219.0","23,225.0","23,241.0","23,216.0","-0.09%"
"04/03/2020","23,207.0","23,211.0","23,223.0","23,201.0","-0.05%"
"05/03/2020","23,212.5","23,210.5","23,227.5","23,202.5","0.02%"
"06/03/2020","23,207.5","23,212.5","23,212.5","23,197.5","-0.02%"
"09/03/2020","23,173.5","23,206.5","23,217.5","23,173.5","-0.15%"
"10/03/2020","23,175.0","23,174.0","23,201.0","23,171.0","0.01%"
"11/03/2020","23,173.5","23,175.5","23,177.5","23,171.5","-0.01%"
"12/03/2020","23,196.5","23,171.5","23,196.5","23,171.5","0.10%"
"13/03/2020","23,211.0","23,173.0","23,220.0","23,173.0","0.06%"
"16/03/2020","23,226.0","23,216.0","23,234.0","23,211.0","0.06%"
"17/03/2020","23,239.0","23,211.0","23,251.0","23,211.0","0.06%"
"18/03/2020","23,283.0","23,248.0","23,284.0","23,241.0","0.19%"
"19/03/2020","23,402.0","23,295.0","23,430.0","23,246.5","0.51%"
"20/03/2020","23,460.0","23,412.5","23,472.5","23,369.5","0.25%"
"23/03/2020","23,545.0","23,460.0","23,558.5","23,460.0","0.36%"
"24/03/2020","23,587.5","23,635.0","23,651.0","23,587.5","0.18%"
"25/03/2020","23,605.0","23,590.0","23,630.0","23,565.0","0.07%"
"26/03/2020","23,635.0","23,640.0","23,645.0","23,597.5","0.13%"
"27/03/2020","23,622.5","23,624.0","23,640.0","23,617.0","-0.05%"
"30/03/2020","23,642.5","23,627.5","23,642.5","23,618.0","0.08%"
"31/03/2020","23,617.0","23,622.5","23,635.0","23,612.0","-0.11%"
"01/04/2020","23,595.0","23,590.0","23,628.0","23,587.5","-0.09%"
"03/04/2020","23,565.0","23,560.0","23,605.0","23,481.0","-0.13%"
"06/04/2020","23,450.0","23,555.0","23,555.0","23,450.0","-0.49%"
"07/04/2020","23,455.0","23,460.0","23,470.0","23,447.5","0.02%"
"08/04/2020","23,565.0","23,460.0","23,565.0","23,460.0","0.47%"
"09/04/2020","23,489.0","23,514.0","23,532.0","23,471.0","-0.32%"
"10/04/2020","23,437.5","23,491.0","23,517.0","23,420.0","-0.22%"
"13/04/2020","23,433.0","23,437.5","23,460.0","23,420.0","-0.02%"
"14/04/2020","23,474.0","23,460.0","23,475.5","23,435.0","0.17%"
"15/04/2020","23,442.5","23,470.5","23,478.5","23,442.5","-0.13%"
"16/04/2020","23,450.0","23,448.0","23,465.0","23,437.5","0.03%"
"17/04/2020","23,425.0","23,460.0","23,460.0","23,418.5","-0.11%"
"20/04/2020","23,451.0","23,422.5","23,455.0","23,422.5","0.11%"
"21/04/2020","23,461.0","23,460.0","23,465.0","23,447.5","0.04%"
"22/04/2020","23,480.0","23,490.0","23,500.0","23,460.0","0.08%"
"23/04/2020","23,486.0","23,489.0","23,524.0","23,452.5","0.03%"
"24/04/2020","23,510.0","23,502.0","23,518.0","23,493.5","0.10%"
"27/04/2020","23,456.5","23,497.5","23,510.0","23,454.0","-0.23%"
"28/04/2020","23,445.0","23,465.0","23,477.5","23,440.0","-0.05%"
"29/04/2020","23,429.0","23,450.0","23,450.0","23,423.5","-0.07%"
"04/05/2020","23,446.0","23,475.0","23,475.0","23,439.0","0.07%"
"05/05/2020","23,422.0","23,424.0","23,427.5","23,419.5","-0.10%"
"06/05/2020","23,424.5","23,420.0","23,437.5","23,418.0","0.01%"
"07/05/2020","23,427.5","23,422.5","23,432.5","23,421.5","0.01%"
"08/05/2020","23,378.5","23,475.0","23,475.0","23,373.5","-0.21%"
"11/05/2020","23,324.5","23,382.5","23,405.0","23,318.0","-0.23%"
"12/05/2020","23,335.0","23,331.0","23,382.5","23,318.0","0.05%"
"13/05/2020","23,347.5","23,375.0","23,380.0","23,334.0","0.05%"
"14/05/2020","23,375.0","23,374.5","23,386.0","23,349.0","0.12%"
"15/05/2020","23,357.5","23,355.0","23,371.5","23,351.0","-0.07%"
"18/05/2020","23,339.5","23,349.0","23,360.0","23,335.0","-0.08%"
"19/05/2020","23,300.0","23,317.5","23,370.0","23,292.5","-0.17%"
"20/05/2020","23,272.5","23,297.5","23,311.5","23,271.0","-0.12%"
"21/05/2020","23,277.5","23,272.5","23,285.0","23,252.5","0.02%"
"22/05/2020","23,269.5","23,271.0","23,282.0","23,252.5","-0.03%"
"25/05/2020","23,313.0","23,277.5","23,320.0","23,272.5","0.19%"
"26/05/2020","23,337.0","23,301.0","23,338.0","23,301.0","0.10%"
"27/05/2020","23,326.5","23,324.0","23,331.5","23,300.0","-0.04%"
"28/05/2020","23,310.0","23,295.0","23,329.0","23,287.5","-0.07%"
"29/05/2020","23,281.5","23,281.0","23,305.0","23,275.0","-0.12%"
"01/06/2020","23,265.0","23,281.5","23,301.0","23,254.0","-0.07%"
"02/06/2020","23,256.5","23,257.5","23,282.0","23,247.5","-0.04%"
"03/06/2020","23,262.0","23,262.5","23,273.0","23,252.5","0.02%"
"04/06/2020","23,265.5","23,264.5","23,274.0","23,257.5","0.02%"
"05/06/2020","23,260.0","23,255.5","23,262.0","23,250.0","-0.02%"
"08/06/2020","23,257.5","23,257.5","23,265.0","23,239.5","-0.01%"
"09/06/2020","23,207.5","23,232.0","23,265.0","23,202.0","-0.21%"
"10/06/2020","23,200.0","23,200.0","23,220.0","23,186.5","-0.03%"
"11/06/2020","23,216.5","23,200.0","23,217.5","23,190.0","0.07%"
"12/06/2020","23,207.0","23,217.5","23,225.0","23,199.0","-0.04%"
"15/06/2020","23,222.5","23,222.5","23,243.0","23,205.0","0.07%"
"16/06/2020","23,215.0","23,222.0","23,235.5","23,206.5","-0.03%"
"17/06/2020","23,197.5","23,198.5","23,240.0","23,194.0","-0.08%"
"18/06/2020","23,213.0","23,206.5","23,218.0","23,193.5","0.07%"
"19/06/2020","23,220.0","23,208.0","23,225.0","23,194.0","0.03%"
"22/06/2020","23,212.5","23,212.5","23,220.0","23,207.5","-0.03%"
"23/06/2020","23,214.0","23,215.0","23,219.0","23,207.5","0.01%"
"24/06/2020","23,205.0","23,222.0","23,223.0","23,204.0","-0.04%"
"25/06/2020","23,209.0","23,205.0","23,220.5","23,200.0","0.02%"
"26/06/2020","23,211.0","23,211.0","23,219.0","23,200.0","0.01%"
"29/06/2020","23,200.5","23,211.0","23,216.0","23,197.5","-0.05%"
"30/06/2020","23,205.5","23,205.0","23,210.0","23,199.0","0.02%"
"01/07/2020","23,204.0","23,205.0","23,213.5","23,198.5","-0.01%"
"02/07/2020","23,203.0","23,205.0","23,210.0","23,195.0","-0.00%"
"03/07/2020","23,201.0","23,199.5","23,210.0","23,197.5","-0.01%"
"06/07/2020","23,202.5","23,201.5","23,207.5","23,198.0","0.01%"
"07/07/2020","23,200.0","23,197.5","23,211.5","23,183.0","-0.01%"
"08/07/2020","23,189.0","23,205.0","23,210.0","23,185.0","-0.05%"
"09/07/2020","23,185.5","23,191.0","23,206.0","23,183.5","-0.02%"
"10/07/2020","23,181.0","23,192.5","23,204.5","23,173.0","-0.02%"
"13/07/2020","23,180.0","23,193.5","23,197.5","23,175.0","-0.00%"
"14/07/2020","23,182.0","23,185.5","23,232.5","23,175.0","0.01%"
"15/07/2020","23,184.0","23,180.0","23,192.5","23,175.5","0.01%"
"16/07/2020","23,185.0","23,185.0","23,187.5","23,176.5","0.00%"
"17/07/2020","23,192.0","23,195.0","23,195.5","23,177.5","0.03%"
"20/07/2020","23,189.0","23,190.0","23,195.5","23,179.0","-0.01%"
"21/07/2020","23,181.5","23,183.0","23,190.0","23,176.0","-0.03%"
"22/07/2020","23,185.0","23,187.5","23,195.0","23,175.5","0.02%"
"23/07/2020","23,181.0","23,183.0","23,186.0","23,176.0","-0.02%"
"24/07/2020","23,180.0","23,180.0","23,186.5","23,173.0","-0.00%"
"27/07/2020","23,181.5","23,187.5","23,187.5","23,178.5","0.01%"
"28/07/2020","23,180.0","23,176.5","23,200.0","23,174.0","-0.01%"
"29/07/2020","23,180.0","23,180.0","23,184.5","23,173.5","0.00%"
"30/07/2020","23,177.5","23,175.0","23,183.0","23,173.0","-0.01%"
"31/07/2020","23,180.0","23,177.0","23,183.5","23,173.0","0.01%"
"03/08/2020","23,177.5","23,180.0","23,183.0","23,169.0","-0.01%"
"04/08/2020","23,176.5","23,174.5","23,183.0","23,172.5","-0.00%"
"05/08/2020","23,175.0","23,174.5","23,182.5","23,172.5","-0.01%"
"06/08/2020","23,174.0","23,175.0","23,182.5","23,172.5","-0.00%"
"07/08/2020","23,173.0","23,180.0","23,182.5","23,172.5","-0.00%"
"10/08/2020","23,170.0","23,175.0","23,200.0","23,172.5","-0.01%"
"11/08/2020","23,174.0","23,175.0","23,182.0","23,172.5","0.02%"
"12/08/2020","23,175.0","23,174.5","23,183.0","23,172.5","0.00%"
"13/08/2020","23,174.0","23,179.0","23,184.0","23,172.5","-0.00%"
"14/08/2020","23,174.0","23,176.0","23,184.0","23,172.5","0.00%"
"17/08/2020","23,174.0","23,187.5","23,187.5","23,170.0","0.00%"
"18/08/2020","23,174.0","23,174.5","23,182.5","23,172.5","0.00%"
"19/08/2020","23,174.0","23,174.5","23,177.5","23,172.5","0.00%"
"20/08/2020","23,174.0","23,175.5","23,182.5","23,172.5","0.00%"
"21/08/2020","23,175.0","23,175.5","23,183.0","23,173.0","0.00%"
"24/08/2020","23,177.0","23,187.5","23,187.5","23,174.5","0.01%"
"25/08/2020","23,170.0","23,178.0","23,183.5","23,171.0","-0.03%"
"26/08/2020","23,174.0","23,175.5","23,182.5","23,171.0","0.02%"
"27/08/2020","23,174.0","23,175.0","23,182.5","23,172.5","0.00%"
"28/08/2020","23,174.0","23,175.0","23,182.5","23,171.0","0.00%"
"31/08/2020","23,174.0","23,175.0","23,182.0","23,171.0","0.00%"
"01/09/2020","23,174.0","23,174.5","23,182.0","23,172.0","0.00%"
"03/09/2020","23,174.0","23,174.0","23,177.0","23,171.0","0.00%"
"04/09/2020","23,178.0","23,175.0","23,184.0","23,171.0","0.02%"
"07/09/2020","23,174.0","23,180.0","23,184.0","23,172.5","-0.02%"
