"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"28/02/2014","1,321.40","1,329.80","1,332.60","1,321.10","0.24K","-0.77%"
"27/02/2014","1,331.60","1,329.30","1,335.00","1,324.60","0.37K","0.26%"
"26/02/2014","1,328.20","1,341.20","1,344.00","1,325.60","0.06K","-1.10%"
"25/02/2014","1,343.00","1,336.40","1,343.90","1,333.10","0.29K","0.35%"
"24/02/2014","1,338.30","1,324.30","1,339.00","1,321.40","0.09K","1.09%"
"21/02/2014","1,323.90","1,320.00","1,328.30","1,317.40","0.17K","0.52%"
"20/02/2014","1,317.10","1,310.70","1,323.50","1,309.60","0.12K","-0.27%"
"19/02/2014","1,320.60","1,318.30","1,321.60","1,309.10","0.19K","-0.31%"
"18/02/2014","1,324.70","1,322.90","1,330.60","1,313.90","0.37K","-0.29%"
"17/02/2014","1,328.50","1,323.70","1,332.20","1,321.10","-","0.72%"
"14/02/2014","1,319.00","1,301.70","1,320.70","1,301.50","0.31K","1.43%"
"13/02/2014","1,300.40","1,293.30","1,303.50","1,287.50","0.88K","0.39%"
"12/02/2014","1,295.30","1,290.50","1,296.20","1,285.50","0.14K","0.40%"
"11/02/2014","1,290.10","1,274.00","1,292.00","1,273.80","0.56K","1.20%"
"10/02/2014","1,274.80","1,269.60","1,277.30","1,265.70","0.74K","0.91%"
"07/02/2014","1,263.30","1,258.30","1,271.40","1,257.90","0.44K","0.45%"
"06/02/2014","1,257.60","1,258.00","1,267.00","1,253.50","0.27K","0.02%"
"05/02/2014","1,257.30","1,254.00","1,273.70","1,253.10","1.62K","0.45%"
"04/02/2014","1,251.70","1,258.40","1,260.70","1,247.80","1.75K","-0.69%"
"03/02/2014","1,260.40","1,242.40","1,266.30","1,241.20","2.91K","1.64%"
"31/01/2014","1,240.10","1,243.60","1,254.50","1,238.40","5.82K","-0.17%"
"30/01/2014","1,242.20","1,267.00","1,267.70","1,237.50","45.28K","-1.58%"
"29/01/2014","1,262.20","1,262.20","1,262.20","1,262.20","-","0.90%"
"28/01/2014","1,251.00","1,257.90","1,258.40","1,257.90","0.02K","-1.00%"
"27/01/2014","1,263.60","1,259.80","1,264.40","1,254.40","0.09K","-0.07%"
"24/01/2014","1,264.50","1,258.30","1,269.40","1,258.30","0.04K","0.15%"
"23/01/2014","1,262.60","1,235.20","1,264.20","1,235.20","0.04K","1.90%"
"22/01/2014","1,239.00","1,241.70","1,242.00","1,240.10","0.06K","-0.27%"
"21/01/2014","1,242.30","1,256.40","1,257.50","1,240.00","0.22K","-1.02%"
"20/01/2014","1,255.10","1,255.70","1,257.90","1,253.10","-","0.27%"
"17/01/2014","1,251.70","1,239.70","1,254.30","1,239.70","0.10K","0.94%"
"16/01/2014","1,240.00","1,239.30","1,242.80","1,238.70","0.05K","0.15%"
"15/01/2014","1,238.10","1,243.10","1,243.20","1,238.20","0.07K","-0.57%"
"14/01/2014","1,245.20","1,251.00","1,251.30","1,242.00","0.04K","-0.46%"
"13/01/2014","1,250.90","1,250.60","1,252.70","1,245.50","0.05K","0.34%"
"10/01/2014","1,246.70","1,235.00","1,246.80","1,234.00","0.06K","1.42%"
"09/01/2014","1,229.30","1,225.80","1,229.00","1,225.80","0.01K","0.33%"
"08/01/2014","1,225.30","1,227.50","1,227.50","1,218.60","0.19K","-0.33%"
"07/01/2014","1,229.40","1,239.30","1,242.40","1,226.00","0.07K","-0.68%"
"06/01/2014","1,237.80","1,232.80","1,247.00","1,221.90","0.13K","-0.05%"
"03/01/2014","1,238.40","1,221.70","1,239.00","1,221.70","0.14K","1.09%"
"02/01/2014","1,225.00","1,204.30","1,227.30","1,204.30","0.21K","1.63%"
"01/01/2014","1,205.40","1,203.60","1,205.40","1,202.80","-","0.29%"
"31/12/2013","1,201.90","1,196.40","1,212.40","1,182.00","0.12K","-0.10%"
"30/12/2013","1,203.10","1,215.00","1,215.50","1,194.40","0.35K","-1.07%"
"27/12/2013","1,216.10","1,213.40","1,218.50","1,212.90","0.28K","0.16%"
"26/12/2013","1,214.10","1,207.10","1,215.90","1,207.10","0.14K","0.75%"
"24/12/2013","1,205.10","1,199.80","1,205.60","1,197.70","0.18K","0.56%"
"23/12/2013","1,198.40","1,205.20","1,205.20","1,195.90","0.12K","-0.56%"
"20/12/2013","1,205.10","1,190.90","1,207.80","1,190.90","0.20K","0.85%"
"19/12/2013","1,195.00","1,226.60","1,226.60","1,188.70","0.12K","-3.32%"
"18/12/2013","1,236.10","1,231.50","1,245.10","1,217.00","0.11K","0.40%"
"17/12/2013","1,231.20","1,237.00","1,240.40","1,231.30","0.02K","-1.15%"
"16/12/2013","1,245.50","1,238.40","1,250.60","1,228.90","0.24K","0.79%"
"13/12/2013","1,235.70","1,226.70","1,239.00","1,222.20","0.45K","0.79%"
"12/12/2013","1,226.00","1,253.50","1,255.40","1,225.90","0.61K","-2.58%"
"11/12/2013","1,258.50","1,261.90","1,261.90","1,252.10","0.15K","-0.31%"
"10/12/2013","1,262.40","1,239.00","1,267.00","1,239.00","0.88K","2.19%"
"09/12/2013","1,235.30","1,230.20","1,243.20","1,229.00","0.35K","0.41%"
"06/12/2013","1,230.30","1,228.70","1,242.00","1,213.00","1.03K","-0.24%"
"05/12/2013","1,233.20","1,240.00","1,241.50","1,218.60","0.45K","-1.20%"
"04/12/2013","1,248.20","1,225.10","1,250.40","1,212.90","1.82K","2.17%"
"03/12/2013","1,221.70","1,219.20","1,225.70","1,215.60","1.93K","-0.05%"
"02/12/2013","1,222.30","1,251.40","1,251.50","1,217.80","4.98K","-2.26%"
"29/11/2013","1,250.60","1,237.80","1,254.50","1,233.70","9.20K","0.55%"
"28/11/2013","1,243.80","1,237.90","1,245.30","1,236.20","-","0.48%"
"27/11/2013","1,237.80","1,241.60","1,254.80","1,235.50","82.33K","-0.29%"
"26/11/2013","1,241.40","1,243.00","1,243.00","1,243.00","0.00K","0.02%"
"25/11/2013","1,241.10","1,231.10","1,240.70","1,229.00","0.02K","-0.23%"
"22/11/2013","1,244.00","1,243.20","1,247.00","1,241.40","0.08K","0.04%"
"21/11/2013","1,243.50","1,245.70","1,247.10","1,236.50","0.09K","-1.14%"
"20/11/2013","1,257.90","1,269.00","1,269.00","1,241.90","0.12K","-1.22%"
"19/11/2013","1,273.40","1,274.20","1,275.20","1,271.00","0.01K","0.09%"
"18/11/2013","1,272.20","1,284.70","1,284.80","1,272.20","0.01K","-1.17%"
"15/11/2013","1,287.30","1,287.70","1,288.50","1,281.50","0.02K","0.09%"
"14/11/2013","1,286.20","1,280.20","1,293.30","1,278.10","0.03K","1.41%"
"13/11/2013","1,268.30","1,274.00","1,280.50","1,271.10","0.02K","-0.22%"
"12/11/2013","1,271.10","1,282.30","1,282.30","1,268.50","0.00K","-0.77%"
"11/11/2013","1,281.00","1,281.60","1,281.80","1,281.00","0.01K","-0.27%"
"08/11/2013","1,284.50","1,308.00","1,308.10","1,281.30","0.02K","-1.83%"
"07/11/2013","1,308.40","1,323.60","1,323.60","1,298.00","0.13K","-0.71%"
"06/11/2013","1,317.70","1,313.50","1,318.60","1,312.50","0.01K","0.74%"
"05/11/2013","1,308.00","1,313.30","1,317.50","1,306.90","0.10K","-0.50%"
"04/11/2013","1,314.60","1,314.60","1,320.50","1,312.10","0.04K","0.11%"
"01/11/2013","1,313.10","1,325.70","1,325.70","1,308.00","0.02K","-0.79%"
"31/10/2013","1,323.60","1,334.00","1,334.00","1,321.70","0.06K","-1.88%"
"30/10/2013","1,349.00","1,340.80","1,355.80","1,335.60","0.04K","0.28%"
"29/10/2013","1,345.20","1,359.60","1,359.70","1,359.60","0.01K","-0.50%"
"28/10/2013","1,352.00","1,351.40","1,359.20","1,349.00","0.02K","-0.03%"
"25/10/2013","1,352.40","1,346.20","1,353.00","1,346.20","0.02K","0.16%"
"24/10/2013","1,350.20","1,334.50","1,350.10","1,334.50","0.02K","1.22%"
"23/10/2013","1,333.90","1,331.90","1,333.40","1,331.90","0.01K","-0.64%"
"22/10/2013","1,342.50","1,313.90","1,342.60","1,313.90","0.06K","2.04%"
"21/10/2013","1,315.70","1,316.80","1,317.70","1,316.50","0.02K","0.10%"
"18/10/2013","1,314.40","1,318.80","1,326.00","1,312.60","0.07K","-0.63%"
"17/10/2013","1,322.70","1,307.00","1,320.80","1,307.00","0.07K","3.17%"
"16/10/2013","1,282.00","1,282.80","1,284.00","1,269.20","0.09K","0.71%"
"15/10/2013","1,273.00","1,270.50","1,284.80","1,254.10","0.21K","-0.27%"
"14/10/2013","1,276.40","1,275.80","1,285.80","1,272.10","0.06K","0.66%"
"11/10/2013","1,268.00","1,286.90","1,291.60","1,263.80","0.21K","-2.21%"
"10/10/2013","1,296.60","1,303.40","1,310.80","1,285.00","0.09K","-0.79%"
"09/10/2013","1,306.90","1,317.60","1,319.00","1,295.30","0.14K","-1.31%"
"08/10/2013","1,324.20","1,326.50","1,330.00","1,321.20","0.06K","-0.05%"
"07/10/2013","1,324.80","1,313.80","1,325.40","1,311.80","0.08K","1.15%"
"04/10/2013","1,309.70","1,316.20","1,318.10","1,305.70","0.04K","-0.58%"
"03/10/2013","1,317.40","1,312.00","1,319.50","1,302.50","0.22K","-0.24%"
"02/10/2013","1,320.60","1,288.50","1,321.00","1,280.00","0.15K","2.69%"
"01/10/2013","1,286.00","1,328.00","1,334.20","1,283.80","0.82K","-3.05%"
"30/09/2013","1,326.50","1,345.80","1,350.90","1,322.00","0.60K","-0.89%"
"27/09/2013","1,338.40","1,321.50","1,343.80","1,319.70","2.99K","1.12%"
"26/09/2013","1,323.60","1,335.20","1,338.30","1,335.20","0.01K","-0.92%"
"25/09/2013","1,335.90","1,322.70","1,335.30","1,322.70","0.05K","1.51%"
"24/09/2013","1,316.00","1,321.20","1,324.90","1,309.40","0.06K","-0.82%"
"23/09/2013","1,326.90","1,327.10","1,327.80","1,317.60","0.08K","-0.42%"
"20/09/2013","1,332.50","1,347.50","1,347.50","1,330.70","0.00K","-2.69%"
"19/09/2013","1,369.40","1,362.90","1,373.00","1,362.90","0.04K","4.71%"
"18/09/2013","1,307.80","1,292.10","1,347.70","1,292.10","0.03K","-0.13%"
"17/09/2013","1,309.50","1,313.00","1,313.10","1,310.20","0.02K","-0.64%"
"16/09/2013","1,317.90","1,328.40","1,329.60","1,310.80","0.11K","0.73%"
"13/09/2013","1,308.40","1,322.90","1,323.00","1,305.30","0.04K","-1.65%"
"12/09/2013","1,330.40","1,360.00","1,360.00","1,322.40","0.12K","-2.46%"
"11/09/2013","1,363.90","1,365.80","1,365.80","1,356.70","0.06K","-0.01%"
"10/09/2013","1,364.10","1,377.50","1,377.50","1,357.60","0.02K","-1.64%"
"09/09/2013","1,386.80","1,389.80","1,389.80","1,386.50","0.04K","0.01%"
"06/09/2013","1,386.70","1,371.00","1,390.10","1,368.90","0.05K","0.99%"
"05/09/2013","1,373.10","1,393.50","1,397.50","1,367.10","0.04K","-1.21%"
"04/09/2013","1,389.90","1,413.00","1,413.00","1,387.10","0.10K","-1.57%"
"03/09/2013","1,412.00","1,393.00","1,414.40","1,382.30","0.14K","1.31%"
"02/09/2013","1,393.70","1,380.40","1,398.00","1,379.60","-","-0.17%"
"30/08/2013","1,396.10","1,407.20","1,409.80","1,392.30","0.10K","-1.19%"
"29/08/2013","1,412.90","1,417.40","1,417.40","1,404.50","0.38K","-0.43%"
"28/08/2013","1,419.00","1,417.30","1,428.00","1,415.10","0.02K","-0.11%"
"27/08/2013","1,420.60","1,403.80","1,421.10","1,398.70","0.40K","1.98%"
"26/08/2013","1,393.00","1,398.60","1,403.00","1,391.30","0.20K","-0.19%"
"23/08/2013","1,395.70","1,376.80","1,398.20","1,373.90","0.18K","1.79%"
"22/08/2013","1,371.20","1,362.00","1,380.40","1,362.00","0.08K","0.04%"
"21/08/2013","1,370.60","1,372.50","1,377.30","1,360.90","0.11K","-0.18%"
"20/08/2013","1,373.10","1,355.00","1,377.00","1,355.00","0.12K","0.51%"
"19/08/2013","1,366.20","1,379.00","1,384.40","1,363.90","0.14K","-0.40%"
"16/08/2013","1,371.70","1,366.80","1,378.90","1,361.00","0.18K","0.74%"
"15/08/2013","1,361.60","1,340.10","1,369.60","1,319.90","0.24K","2.07%"
"14/08/2013","1,334.00","1,317.70","1,336.30","1,317.70","0.33K","0.97%"
"13/08/2013","1,321.20","1,331.90","1,339.10","1,320.20","0.21K","-1.01%"
"12/08/2013","1,334.70","1,317.20","1,342.40","1,317.20","0.31K","1.66%"
"09/08/2013","1,312.90","1,315.10","1,315.80","1,306.70","0.45K","0.17%"
"08/08/2013","1,310.70","1,283.90","1,312.80","1,283.70","0.48K","1.91%"
"07/08/2013","1,286.10","1,282.50","1,288.40","1,274.00","0.99K","0.23%"
"06/08/2013","1,283.20","1,303.00","1,305.90","1,279.30","1.31K","-1.49%"
"05/08/2013","1,302.60","1,311.20","1,318.30","1,297.50","0.90K","-0.61%"
"02/08/2013","1,310.60","1,306.70","1,317.60","1,283.00","1.45K","-0.03%"
"01/08/2013","1,311.00","1,323.00","1,328.50","1,306.90","1.56K","-0.11%"
"31/07/2013","1,312.40","1,325.50","1,338.40","1,304.90","6.25K","-0.88%"
"30/07/2013","1,324.00","1,327.20","1,329.60","1,316.20","44.77K","-0.33%"
"29/07/2013","1,328.40","1,328.40","1,328.40","1,328.40","0.00K","0.51%"
"26/07/2013","1,321.70","1,326.50","1,326.50","1,322.40","0.07K","-0.55%"
"25/07/2013","1,329.00","1,318.50","1,336.80","1,318.50","0.06K","0.70%"
"24/07/2013","1,319.70","1,342.20","1,345.10","1,318.60","0.04K","-1.15%"
"23/07/2013","1,335.10","1,334.80","1,342.30","1,327.90","0.01K","-0.10%"
"22/07/2013","1,336.40","1,317.00","1,332.20","1,317.00","0.02K","3.33%"
"19/07/2013","1,293.30","1,291.70","1,292.20","1,290.00","0.01K","0.68%"
"18/07/2013","1,284.60","1,275.30","1,286.40","1,275.20","0.03K","0.52%"
"17/07/2013","1,277.90","1,286.20","1,300.00","1,272.90","0.01K","-1.00%"
"16/07/2013","1,290.80","1,279.40","1,291.40","1,279.40","0.01K","0.55%"
"15/07/2013","1,283.80","1,292.10","1,292.40","1,281.60","0.02K","0.47%"
"12/07/2013","1,277.80","1,282.30","1,282.30","1,273.30","0.01K","-0.18%"
"11/07/2013","1,280.10","1,284.60","1,285.00","1,278.90","0.02K","2.62%"
"10/07/2013","1,247.40","1,244.60","1,263.90","1,244.60","0.06K","0.12%"
"09/07/2013","1,245.90","1,234.70","1,254.50","1,234.40","0.03K","0.89%"
"08/07/2013","1,234.90","1,218.80","1,235.20","1,215.40","0.06K","1.81%"
"05/07/2013","1,212.90","1,252.70","1,254.10","1,208.90","0.07K","-2.74%"
"04/07/2013","1,247.05","1,254.55","1,256.15","1,244.45","-","-0.40%"
"03/07/2013","1,252.10","1,243.80","1,258.20","1,240.30","0.02K","0.68%"
"02/07/2013","1,243.60","1,254.10","1,266.30","1,241.20","0.11K","-0.98%"
"01/07/2013","1,255.90","1,234.70","1,261.00","1,234.20","0.15K","2.62%"
"28/06/2013","1,223.80","1,200.90","1,232.30","1,183.20","0.23K","1.02%"
"27/06/2013","1,211.40","1,224.70","1,241.60","1,198.30","0.53K","-1.48%"
"26/06/2013","1,229.60","1,273.90","1,273.90","1,228.80","0.37K","-3.55%"
"25/06/2013","1,274.80","1,281.30","1,286.00","1,273.20","0.95K","-0.16%"
"24/06/2013","1,276.80","1,297.30","1,297.30","1,275.70","0.32K","-1.15%"
"21/06/2013","1,291.60","1,280.40","1,300.00","1,268.90","0.46K","0.44%"
"20/06/2013","1,285.90","1,348.10","1,348.10","1,275.40","0.71K","-6.38%"
"19/06/2013","1,373.60","1,368.10","1,372.70","1,348.10","0.20K","0.51%"
"18/06/2013","1,366.60","1,383.10","1,383.50","1,363.00","0.35K","-1.17%"
"17/06/2013","1,382.80","1,390.30","1,390.50","1,380.00","0.11K","-0.32%"
"14/06/2013","1,387.30","1,383.90","1,389.60","1,377.80","0.09K","0.70%"
"13/06/2013","1,377.60","1,386.80","1,390.90","1,373.40","0.46K","-1.02%"
"12/06/2013","1,391.80","1,375.00","1,393.50","1,373.70","0.51K","1.07%"
"11/06/2013","1,377.00","1,384.20","1,384.40","1,366.00","0.48K","-0.66%"
"10/06/2013","1,386.20","1,378.80","1,386.90","1,375.60","0.37K","0.23%"
"07/06/2013","1,383.00","1,411.50","1,416.40","1,377.90","1.16K","-2.31%"
"06/06/2013","1,415.70","1,401.70","1,422.70","1,391.60","0.78K","1.24%"
"05/06/2013","1,398.40","1,397.50","1,410.00","1,395.60","1.69K","0.09%"
"04/06/2013","1,397.10","1,410.90","1,414.10","1,389.00","0.93K","-1.03%"
"03/06/2013","1,411.70","1,389.10","1,416.30","1,388.30","1.42K","1.37%"
"31/05/2013","1,392.60","1,412.40","1,421.10","1,384.20","6.00K","-1.34%"
"30/05/2013","1,411.50","1,392.10","1,417.50","1,388.30","45.13K","1.45%"
"29/05/2013","1,391.30","1,391.30","1,391.30","1,391.30","0.00K","0.88%"
"28/05/2013","1,379.10","1,380.80","1,392.50","1,379.80","0.06K","-1.21%"
"27/05/2013","1,395.95","1,385.95","1,396.15","1,384.15","-","0.66%"
"24/05/2013","1,386.80","1,386.80","1,386.80","1,386.80","0.00K","-0.37%"
"23/05/2013","1,392.00","1,380.60","1,394.80","1,377.80","0.06K","1.78%"
"22/05/2013","1,367.60","1,387.20","1,395.70","1,364.50","0.01K","-0.74%"
"21/05/2013","1,377.80","1,386.50","1,392.30","1,358.50","0.05K","-0.47%"
"20/05/2013","1,384.30","1,342.90","1,391.90","1,342.90","0.02K","1.42%"
"17/05/2013","1,364.90","1,386.70","1,391.10","1,359.10","0.05K","-1.60%"
"16/05/2013","1,387.10","1,390.40","1,395.10","1,370.60","0.04K","-0.67%"
"15/05/2013","1,396.50","1,425.70","1,425.70","1,390.10","0.36K","-1.98%"
"14/05/2013","1,424.70","1,430.10","1,444.40","1,422.00","0.07K","-0.68%"
"13/05/2013","1,434.50","1,440.00","1,440.60","1,427.80","0.34K","-0.16%"
"10/05/2013","1,436.80","1,455.60","1,459.30","1,423.00","0.57K","-2.18%"
"09/05/2013","1,468.80","1,471.20","1,473.40","1,453.00","0.03K","-0.35%"
"08/05/2013","1,473.90","1,455.50","1,474.70","1,450.70","0.08K","1.72%"
"07/05/2013","1,449.00","1,462.00","1,466.20","1,441.20","0.09K","-1.30%"
"06/05/2013","1,468.10","1,468.10","1,477.20","1,466.80","0.03K","0.26%"
"03/05/2013","1,464.30","1,465.50","1,487.10","1,461.40","0.07K","-0.23%"
"02/05/2013","1,467.70","1,459.00","1,471.20","1,453.50","0.24K","1.48%"
"01/05/2013","1,446.30","1,475.80","1,477.10","1,440.00","0.13K","-1.76%"
"30/04/2013","1,472.20","1,471.10","1,476.60","1,461.00","0.53K","0.33%"
"29/04/2013","1,467.40","1,462.70","1,475.50","1,462.30","0.27K","0.95%"
"26/04/2013","1,453.60","1,467.40","1,480.00","1,451.40","0.63K","-0.56%"
"25/04/2013","1,461.80","1,433.00","1,458.30","1,433.00","0.22K","2.70%"
"24/04/2013","1,423.40","1,423.20","1,430.10","1,420.40","0.14K","1.05%"
"23/04/2013","1,408.60","1,429.50","1,429.50","1,405.80","0.33K","-0.87%"
"22/04/2013","1,421.00","1,406.80","1,434.90","1,406.80","0.07K","1.84%"
"19/04/2013","1,395.30","1,419.30","1,420.30","1,395.10","0.24K","0.24%"
"18/04/2013","1,392.00","1,347.50","1,396.40","1,347.50","0.06K","0.71%"
"17/04/2013","1,382.20","1,373.20","1,394.20","1,370.20","0.09K","-0.33%"
"16/04/2013","1,386.80","1,358.00","1,401.00","1,323.00","0.62K","1.93%"
"15/04/2013","1,360.60","1,478.20","1,487.40","1,338.00","1.31K","-9.35%"
"12/04/2013","1,501.00","1,560.80","1,560.80","1,480.20","0.88K","-4.05%"
"11/04/2013","1,564.30","1,557.10","1,566.70","1,554.80","1.07K","0.39%"
"10/04/2013","1,558.30","1,584.40","1,586.00","1,557.00","0.36K","-1.76%"
"09/04/2013","1,586.20","1,571.60","1,589.30","1,570.00","0.22K","0.90%"
"08/04/2013","1,572.00","1,575.80","1,580.60","1,567.60","0.10K","-0.22%"
"05/04/2013","1,575.40","1,553.20","1,580.60","1,550.10","1.18K","1.52%"
"04/04/2013","1,551.80","1,557.30","1,557.30","1,539.10","0.83K","-0.06%"
"03/04/2013","1,552.80","1,575.70","1,576.40","1,549.20","2.17K","-1.42%"
"02/04/2013","1,575.10","1,599.20","1,602.60","1,574.10","2.29K","-1.56%"
"01/04/2013","1,600.00","1,596.80","1,600.50","1,594.80","0.69K","0.33%"
"28/03/2013","1,594.80","1,604.70","1,606.60","1,593.60","4.72K","-0.71%"
"27/03/2013","1,606.20","1,598.50","1,608.10","1,590.30","50.45K","0.65%"
"26/03/2013","1,595.80","1,595.80","1,595.80","1,595.80","0.01K","-0.55%"
"25/03/2013","1,604.60","1,607.10","1,607.80","1,596.10","0.03K","-0.10%"
"22/03/2013","1,606.20","1,611.00","1,611.00","1,604.10","0.10K","-0.47%"
"21/03/2013","1,613.80","1,612.80","1,613.00","1,611.90","0.01K","0.39%"
"20/03/2013","1,607.50","1,610.00","1,613.00","1,606.20","0.01K","-0.24%"
"19/03/2013","1,611.30","1,613.10","1,613.10","1,613.00","0.20K","0.42%"
"18/03/2013","1,604.60","1,605.90","1,607.70","1,601.60","0.61K","0.76%"
"15/03/2013","1,592.50","1,590.50","1,594.40","1,590.20","0.01K","0.12%"
"14/03/2013","1,590.60","1,585.70","1,587.90","1,575.70","0.14K","0.14%"
"13/03/2013","1,588.30","1,592.30","1,596.00","1,585.00","0.40K","-0.20%"
"12/03/2013","1,591.50","1,579.80","1,595.60","1,579.80","0.16K","0.87%"
"11/03/2013","1,577.80","1,576.00","1,579.70","1,576.00","1.12K","0.08%"
"08/03/2013","1,576.60","1,578.60","1,581.20","1,561.80","0.07K","0.11%"
"07/03/2013","1,574.80","1,580.00","1,583.50","1,573.90","0.05K","0.01%"
"06/03/2013","1,574.60","1,577.60","1,582.60","1,566.80","0.11K","0.00%"
"05/03/2013","1,574.60","1,577.60","1,585.50","1,571.40","0.07K","0.16%"
"04/03/2013","1,572.10","1,580.80","1,580.80","1,569.70","0.06K","0.01%"
"01/03/2013","1,571.90","1,579.60","1,585.60","1,566.00","0.07K","-0.37%"
"28/02/2013","1,577.70","1,596.00","1,601.60","1,575.10","0.10K","-1.10%"
"27/02/2013","1,595.20","1,612.80","1,612.80","1,591.80","0.70K","-1.24%"
"26/02/2013","1,615.20","1,593.30","1,609.00","1,589.00","0.19K","1.83%"
"25/02/2013","1,586.20","1,579.40","1,596.00","1,577.70","0.12K","0.88%"
"22/02/2013","1,572.40","1,580.00","1,585.40","1,572.30","0.08K","-0.37%"
"21/02/2013","1,578.20","1,568.50","1,581.20","1,554.50","2.02K","0.04%"
"20/02/2013","1,577.60","1,604.70","1,606.90","1,561.80","0.28K","-1.62%"
"19/02/2013","1,603.60","1,610.00","1,617.00","1,599.70","0.27K","-0.32%"
"15/02/2013","1,608.80","1,633.20","1,633.90","1,599.50","0.46K","-1.58%"
"14/02/2013","1,634.70","1,641.10","1,646.90","1,632.70","0.22K","-0.58%"
"13/02/2013","1,644.20","1,652.20","1,652.30","1,640.20","0.24K","-0.27%"
"12/02/2013","1,648.70","1,643.80","1,650.40","1,642.40","0.09K","0.03%"
"11/02/2013","1,648.20","1,666.50","1,668.00","1,643.70","0.87K","-1.07%"
"08/02/2013","1,666.00","1,671.50","1,672.50","1,664.80","0.29K","-0.26%"
"07/02/2013","1,670.40","1,677.00","1,682.10","1,663.10","0.48K","-0.44%"
"06/02/2013","1,677.70","1,672.20","1,678.50","1,668.00","0.38K","0.32%"
"05/02/2013","1,672.40","1,674.20","1,683.40","1,666.50","0.35K","-0.17%"
"04/02/2013","1,675.30","1,668.00","1,676.50","1,661.60","0.45K","0.35%"
"01/02/2013","1,669.40","1,663.90","1,681.20","1,659.90","3.25K","0.53%"
"31/01/2013","1,660.60","1,675.40","1,680.00","1,657.40","6.04K","-1.15%"
"30/01/2013","1,679.90","1,662.40","1,683.20","1,661.80","44.89K","1.16%"
"29/01/2013","1,660.70","1,661.20","1,661.50","1,660.70","0.02K","0.50%"
"28/01/2013","1,652.40","1,651.60","1,655.50","1,651.60","0.08K","-0.24%"
"25/01/2013","1,656.40","1,663.00","1,663.00","1,657.20","0.04K","-0.78%"
"24/01/2013","1,669.50","1,680.80","1,681.70","1,668.00","0.01K","-1.00%"
"23/01/2013","1,686.30","1,691.30","1,693.70","1,685.20","0.03K","-0.38%"
"22/01/2013","1,692.80","1,690.30","1,694.70","1,687.80","0.02K","0.37%"
"18/01/2013","1,686.60","1,687.40","1,692.00","1,687.30","0.01K","-0.22%"
"17/01/2013","1,690.40","1,676.40","1,694.60","1,671.00","0.08K","0.46%"
"16/01/2013","1,682.70","1,674.40","1,680.50","1,674.40","0.01K","-0.04%"
"15/01/2013","1,683.40","1,671.60","1,684.30","1,671.60","0.02K","0.87%"
